State,class
00,Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
Z0Z+Z0Z.Z0Z+,Botnet-UDP-DNS
"00T,",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
00S*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
00S.,Botnet-TCP-Attempt-SPAM
"s,S*B*S,S.S,S*s*S,s,s,S*s*B*s*s*s*s*S,S*s*s*s+S,S+S,S*",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
B0,Botnet-TCP-Attempt-SPAM
"S000S*S+s,S*S+s,S*S+S,S+s+s*",Botnet-TCP-Attempt-SPAM
"S,S*s*S0S*S+S,",Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
u0U*,Botnet-UDP-DNS
u0,Botnet-UDP-DNS
R00,Botnet-UDP-DNS
00,Botnet-TCP-Attempt-SPAM
"s*S+S0S*s+s*s*S,S*s*",Botnet-TCP-Attempt-SPAM
"s,s,S,s,s,S+S,s,B,S.S,B,s,s,s,s,B,B,s,s,s,s,s.s.s,S+s+s,B,s,s+s,s,s+S,s,s+S,",Botnet-TCP-Attempt-SPAM
"S,S+s+",Botnet-TCP-Attempt-SPAM
"*s*S*s+s*s+S,s,B,s+S,s,s,s+s+s+s,s,s+s+S,s,s,b,s+s,s+s,S+S,s.S,s+S,s,s,s,s,S",Botnet-TCP-Attempt-SPAM
"s,b,B,S.s,S.S,",Botnet-TCP-Attempt-SPAM
",B,B,s,s,B,s,s,s,S.S,B,s,s,s,s,B,s,s,S,s,s,B,s,B,s,s,B,s,B,s,s,s,s,s,b,s,s,s",Botnet-TCP-Attempt-SPAM
"S+s+s+S,S*s+s,S.S,s,S*s+s,s,s+S,s+s,S,s,s,S+S*s*s*s*s+S,b,s,s+B+S,B,s+s,s,s,",Botnet-TCP-Attempt-SPAM
"y*I*z+z*z+z+z*Z000Z+Y,I,",Botnet-TCP-Established-SPAM
"z*z*Z0H0z*Z+Z.z,z,Z.",Botnet-TCP-Established-SPAM
"B,B,s+s+s+B+s+b+s,S*s+B+s+B+s+S,s,s+s,B,S+s,S,s,s+S,S+s,B,s+S,S+B+s,B,s,s,s,",Botnet-TCP-Attempt-SPAM
"s,S.S,S.S*S,b,T,s,s+s,s,s,s,S00S+s,s,B,B,s,S,s,S,s+S,s.S,s,s+s,S,S+s,s+s+S*s",Botnet-TCP-Attempt-SPAM
".S+S*s+s*s+B+s,s+s+s+s,s+S,s+B,s,b,s,s,s+s,s,s+s+s+s,s+s,s+S,S,s+S.S,S0S,S+s",Botnet-TCP-Attempt-SPAM
"s+B+S.S,s,s+s+b+s+s*s*s+s+s+B+b+s*s+s*s+S,S+s+s+s+B+B+S.S,B+s+s+s+S.S+s,B,s+",Botnet-TCP-Attempt-SPAM
V00,Botnet-UDP-DNS
"S*S,S*S,",Botnet-TCP-Attempt-SPAM
"Y*Y,",Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
"s+s*s*s*s*S+s+S*s*s*s*s*s*B*s*S,S*B*s*s*s+s*S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"S*s*S,S*S+S,S*S,s,S0",Botnet-TCP-Attempt-SPAM
B*S000S*S+S*S.,Botnet-TCP-Attempt-SPAM
s+S0B0s*s*s*,Botnet-TCP-Attempt-SPAM
"S,s+S,S*s*s0S*B*s+s*s*S+b+S,S*S+S*",Botnet-TCP-Attempt-SPAM
"s*s*s*s*S0s*S,s,S+S*",Botnet-TCP-Attempt-SPAM
"S*B*s*B0S,",Botnet-TCP-Attempt-SPAM
"00S,B,S*S,S*s*S,S*",Botnet-TCP-Attempt-SPAM
"S00S,s,",Botnet-TCP-Attempt-SPAM
"s+s,b,s+S,S+s+s*S,s+B+s+B+S*S,S*S,s+s+S,S+s+S*S+s*s+B+s+b+S.S+s+B,s+",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
"S+s,S,S,s,S+S,S*S0S+S*S+",Botnet-TCP-Attempt-SPAM
"b*s+S*s*S+S*s*S,S*B*s*s*s+S,S+S*S.S,s+S,S*s*S,S+S,s+s,S*S+s+S,B,S+s+B+s*",Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
s*s00,Botnet-TCP-Attempt-SPAM
s*B*,Botnet-TCP-Attempt-SPAM
"S000S,",Botnet-TCP-Attempt-SPAM
z*Z0,Botnet-UDP-DNS
S*S.S*S.,Botnet-TCP-Attempt-SPAM
R00,Botnet-UDP-DNS
"B*S,S*s*S,",Botnet-TCP-Attempt-SPAM
"s*s*s*s*s*S,S*s*b*",Botnet-TCP-Attempt-SPAM
0S*S0,Botnet-TCP-Attempt-SPAM
"S*S000S,S*",Botnet-TCP-Attempt-SPAM
"Z*Z.Z*i*i+i*i*i+i+z*z+i*Y,Z+i+i+i*Z0I0Z.Z+z+Z,Z*Z,Z+Z*",Botnet-TCP-Established-HTTP-Ad
0s*,Botnet-TCP-Attempt-SPAM
s0S*,Botnet-TCP-Attempt-SPAM
e*v0,Botnet-TCP-Attempt-SPAM
W*S.,Botnet-TCP-Attempt-SPAM
S*W.,Botnet-TCP-Attempt-SPAM
"S,s,S.S+B+s+b+S*s+s*S,S*S,S+s+s,S*S,s,B,S+s+s+S,S*S,S+S0s*s*S,S*s*S+S*",Botnet-TCP-Attempt-SPAM
"W*S,S*",Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
"00S,S.",Botnet-TCP-Attempt-SPAM
",S.s,S.S,s,B,s.s,s,B,S.s,b,s,s,s,S.S,s.S,s,B,s.s,s,s,S.S,S.S.S.S.S,s,B,S.S.S",Botnet-TCP-Attempt-SPAM
",B,s,b,b,s,B,s,s,s,s,b,s,b,B,B,s,s,s,s,s,B,s,s,s,s,s,b,b,B,s.S.S,s,B,B,s,s,s",Botnet-TCP-Attempt-SPAM
s*s*S0s*,Botnet-TCP-Attempt-SPAM
S*S+s+s+s*w+B+s*s+s*b*S*s0s*W+,Botnet-TCP-Attempt-SPAM
s00,Botnet-UDP-DNS
v*,Botnet-UDP-Attempt-DNS
v*,Botnet-UDP-DNS
s0b0,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*s00,Botnet-TCP-Attempt-SPAM
s0S*,Botnet-TCP-Attempt-SPAM
",H,F,W+w,V+W,W,v,V.z.W+w+f+F+f+w*w+w+w+v,V.w.W,W*W,z,V,I,v,y.v,V.v.z.W+F*Z,V",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
"s,s,s,w,s,B,s,s,s,S.S,s,s,s,s,b,B,s,W.S,s,s,s,B,s,S,S.S,s,F,s,s,s,s,S.S,S,S,",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"b,W0",Botnet-TCP-Attempt-SPAM
w0,Botnet-UDP-DNS
B*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s00s*,Botnet-TCP-Attempt-SPAM
s00s*S*,Botnet-TCP-Attempt-SPAM
"W,",Botnet-TCP-Attempt-SPAM
Z00R*,Botnet-UDP-DNS
0S*S*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
R0,Botnet-UDP-DNS
"S,",Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
S*S.S*,Botnet-TCP-Attempt-SPAM
S+S*s*,Botnet-TCP-Attempt-SPAM
s*s*S0s*s*,Botnet-TCP-Attempt-SPAM
v*s*S000,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
F*s*,Botnet-TCP-Attempt-SPAM
v*v00,Botnet-UDP-DNS
"W0W,",Botnet-UDP-DNS
U00,Botnet-UDP-DNS
u0Z+,Botnet-UDP-DNS
i*u0Z+,Botnet-UDP-DNS
z0W+,Botnet-UDP-DNS
S0,Botnet-TCP-Attempt-SPAM
I*z0,Botnet-UDP-Attempt-DNS
I*z0,Botnet-UDP-DNS
"s+s*S,S*s*s*S0S*B*s*S+S*",Botnet-TCP-Attempt-SPAM
e+e+I+Z0i0i0i0,Botnet-TCP-CC-Custom-Encryption
V00,Botnet-UDP-DNS
A*,Botnet-UDP-DNS
00,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"s*s*s*S,S*",Botnet-TCP-Attempt-SPAM
S0S*S*b*,Botnet-TCP-Attempt-SPAM
S0,Botnet-UDP-DNS
v*V00,Botnet-UDP-DNS
0S*,Botnet-TCP-Attempt-SPAM
Z00Z+,Botnet-UDP-DNS
F*z0Z+,Botnet-UDP-DNS
w*z0Z+,Botnet-UDP-DNS
Z0z*w*z0Z+,Botnet-UDP-DNS
w*,Botnet-TCP-Attempt-SPAM
v00,Botnet-UDP-DNS
"s*s+s+S,S*s+S*S,S+S*S+S*S+s*B*s*B*s*S+s+s*s+s*S,S+",Botnet-TCP-Attempt-SPAM
"S,S*s*B*s+s*s*S,S+s*s+s+S*B*s*s*s*S+B*S,s,S*S+B+s+s*s*S+B+b+B+s*s*s*s*s+",Botnet-TCP-Attempt-SPAM
s00S*,Botnet-TCP-Attempt-SPAM
0s0S*,Botnet-TCP-Attempt-SPAM
S000,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
Z00W+,Botnet-UDP-DNS
r*z0W+,Botnet-UDP-DNS
w0W*,Botnet-UDP-DNS
U00,Botnet-UDP-Attempt-DNS
U00,Botnet-UDP-DNS
S+,Botnet-TCP-Attempt-SPAM
D*,Botnet-UDP-DNS
z*z0W*,Botnet-UDP-DNS
Z00W*,Botnet-UDP-DNS
Z00W*,Botnet-UDP-Attempt-DNS
Z00W*,Botnet-UDP-DNS
"S*S,W*S.S+w+w+W*s+S.S,w,S+w,W.W*W.W0S*S,W+S,s,",Botnet-TCP-Attempt-SPAM
"Y00Y.Y,Y0Y.R,Y.",Botnet-TCP-Established-HTTP-Ad
"Y0H0Y.Y.Y.Y,",Botnet-TCP-Established-HTTP-Ad
Y.Y.Y00Y.Y+,Botnet-TCP-Established-HTTP-Ad
"Y+Y.Y,Y*Y.Y.Y0",Botnet-TCP-WEB-Established
"Y,",Botnet-TCP-Established-HTTP-Ad
Y+Y.,Botnet-TCP-Established-HTTP-Ad
0U*,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
S*s*,Botnet-TCP-Attempt-SPAM
"B,",Botnet-TCP-Attempt-SPAM
S00,Botnet-TCP-Attempt-SPAM
D*w0,Botnet-UDP-DNS
u00,Botnet-UDP-DNS
"S*S.S*S.S*S.S*S,S*S,S*s*S+s*s+s*S.S,s+S*s+s+s*s*s+B+s*s*s+s*s+s*s*s*",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
000S*,Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
V00,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
"V+v,v+V00",Botnet-TCP-Attempt-SPAM
0s0,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
B*s*s0s*s0s*,Botnet-TCP-Attempt-SPAM
"F,z+B+B,i,z,I,z+i+s,s,i,s,s+b+I,s,s+I,",Botnet-TCP-Attempt-SPAM
"F,z+B+B,i,z,I,z+i+s,s,i,s,s+b+I,s,s+I,",Botnet-TCP-CC-Custom-Encryption
S*,Botnet-TCP-Attempt-SPAM
s0s*s*s*s*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
e+e+e+e+E+E+e+e+e+e+e+e+e+e+e+e+e+e+e+e+e+i+e+e+e+e+e+e+e+e+v+v+e+e+e+e+e+e+,Botnet-TCP-CC-HTTP-Not-Encrypted
B*,Botnet-TCP-Attempt-SPAM
V0,Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
0S*,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
s00,Botnet-TCP-Attempt-SPAM
W00Y+,Botnet-UDP-Attempt-DNS
W00Y+,Botnet-UDP-DNS
z0Y+,Botnet-UDP-DNS
s0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
W*W+S*,Botnet-TCP-Attempt-SPAM
"w00R,",Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
"w*w+W*w00W,",Botnet-TCP-Attempt-SPAM
W0U+,Botnet-UDP-DNS
S*S.S*S.W00,Botnet-TCP-Attempt-SPAM
R0,Botnet-UDP-DNS
"Y*Y,Y+Y.Y*Y.Y+Y.Y*Y.Y+h*y*y+Y,Y*Y.Y+Y0y0Y+Y.Y.Y,Y*Y.Y,Y.Y+",Botnet-TCP-Established-HTTP-Ad
r*s*s*,Botnet-TCP-Attempt-SPAM
Y0000,Botnet-TCP-Attempt-SPAM
Y0000,Botnet-TCP-CC-HTTP-Not-Encrypted
V*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
R*s000,Botnet-TCP-Attempt-SPAM
"Y.y.y.Y*Y,Y.y.y.",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
s00,Botnet-TCP-Attempt-SPAM
y0y00,Botnet-TCP-CC-HTTP-Not-Encrypted
000,Botnet-TCP-Attempt-SPAM
Y+y*y+,Botnet-TCP-CC-HTTP-Not-Encrypted
S000,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
y*Y*Y+,Botnet-TCP-CC-HTTP-Not-Encrypted
s00,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-CC-HTTP-Not-Encrypted
s0,Botnet-TCP-Attempt-SPAM
r*S+,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
S*W.,Botnet-TCP-Attempt-SPAM
s*s*s*s*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
R00S*,Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
V00,Botnet-TCP-Attempt-SPAM
"s*S,S+S00s*s*S,S*",Botnet-TCP-Attempt-SPAM
"W*S,S*",Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
00U*,Botnet-UDP-DNS
f*B*s+,Botnet-TCP-Attempt-SPAM
s0S+S0,Botnet-TCP-Attempt-SPAM
"00S,s,s,s+s,",Botnet-TCP-Attempt-SPAM
"s,s,s+B+s,s,s+s+s+S,b,s,s+S,B,s+B+s,B,S.S,B,s,B,b,s,s,s,s,s,s,b,b,s,s,s,s,s,",Botnet-TCP-Attempt-SPAM
"H*Z*z0Z*y*z*z*Z,Z+Z,Z+Z,z,Z*",Botnet-TCP-Established-SPAM
"z*z*z*Y,Z*Z00Z*z*z*z*Z.z,H,z.z,z,Z+",Botnet-TCP-Established-SPAM
"S,S*S,s+S*s+s*S,s,B,s,s,s,S,S+s,s,s,s+b+S,B,s,s+s+s+B+s+s,s+s,s,b,s+s,s+S,S.",Botnet-TCP-Attempt-SPAM
",B,s+S,S.S,S.S,s,s,S.s.S,S.S,S.s,S.s.s.S,S.s.S.S,S.B.S,S.S,B,s,s,B,S.S,B,s,s",Botnet-TCP-Attempt-SPAM
"S,S*S00S,B,s,T.S,S.",Botnet-TCP-Attempt-SPAM
"S,s+s+s,S*S+s+s+s,s,S+S,s+s,s+s+s,B+S,S+S,S+S,S+s+s,B,s,s,s,s+s+s,S.S+s,s,s,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"S*S+s,S+s,B,s+s+s+b,s,s+s,s,s+s+s,s+s,S+s,B,s+S,S+s,s+s*s+s,s+s+S,S0s*S+s,s+",Botnet-TCP-Attempt-SPAM
",B,s.S,s,s,s,s+S*s*S,s+s,s+B+S*S+s+s,S*B*S,s,s+s+s,B,s+s+s,S,S+S,s,s,s,s+S,s",Botnet-TCP-Attempt-SPAM
Y00,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
W*W+,Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
s*s*s+S*B*s0S+,Botnet-TCP-Attempt-SPAM
"S,s,S.S+S0s*s0s*s*B*",Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
"W*W,S*S+s,",Botnet-TCP-Attempt-SPAM
W00V*,Botnet-UDP-DNS
B*B*s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
"y.y.Y*Y.Y.Y.Y*s*y*Y.Y.Y000Y.S.Y*Y.y,Y.y.",Botnet-TCP-Established-HTTP-Ad
S0,Botnet-TCP-Attempt-SPAM
S0,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
"s*B*s*s*s*S*s+s*s+s*b*S,s+s*s*",Botnet-TCP-Attempt-SPAM
v0S*,Botnet-UDP-Attempt-DNS
v0S*,Botnet-UDP-DNS
0s0,Botnet-TCP-Attempt-SPAM
"Y*Y,",Botnet-TCP-WEB-Established-SSL
"Y+Y,",Botnet-TCP-WEB-Established-SSL
"s*s*s*s*S*S+S*s*s*s*B*s*B*S,S*b*S,S+s+s+s*s+s+s+t,s+B+s*",Botnet-TCP-Attempt-SPAM
"s*S,S+S*S.S*s*s*S*s+S*s*s+B+s*s*s+S*s*B*s*s+S*S,S+",Botnet-TCP-Attempt-SPAM
"+S,S*S,S*S,s,S.S*S,s,S*S,S*s+S,s,B+S.S*S,S*S,S*b*s*S,s+B+s*s+s+B+s+s+B+s+s*S",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"S+s+s*s*s*s+s+s*s*s*s*s*s*B*s*S+s,S*s+s+s+s*s*S+s+S,s,S*B*",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-WEB-Established-SSL
"z,I,y+h+Y*y*z*y*z0Y*Y,",Botnet-TCP-Established-SSL-Microsoft
"z+Y,z,Z+y+H+y*H*Y,Y*y*z*y0Y,y+y,H,Y*Z,y,y+z,Z.Y+",Botnet-TCP-WEB-Established-SSL
"S*S*B+B*S*s*S0S,S*s*s+S*s*s*S+",Botnet-TCP-Attempt-SPAM
s*S+s+S*s*b*s*s*s*S*S*s*B*B*s*s*s*s+,Botnet-TCP-Attempt-SPAM
"S,S*S+s,s+B+B+s*s*s*S*s*S+S*s*b*s*S+S*s*S+B+s*s+s+s+s*s*s+s*S,",Botnet-TCP-Attempt-SPAM
"s*S+s+s*s*S,S*s+s+S.S+s+s+s*b*S*S*s+B+S*B*S,S*S,S*t*S,B,S*S+s,",Botnet-TCP-Attempt-SPAM
"B+s+s+B,S+s+S*S+s*B*s*S+S*s+S,S*b*s*S+s,s+S*s*S+s+s+S*s*B*S,s,s+s+s,S*S,S*S*",Botnet-TCP-Attempt-SPAM
"S,S+s,S*s*s+s*s+s*S+s*S,S*s*B*S+s*b*",Botnet-TCP-Attempt-SPAM
"B+S,s+S*s+B+s+s*s*s*b*B*s*s+s+S*S+s+s*s*s*s*S,S+B+s+S*b*S+",Botnet-TCP-Attempt-SPAM
"s,S+s*s*s*S+s+S*s*s*s+s*S,S*s+s+s*S,S*s*s*B*",Botnet-TCP-Attempt-SPAM
"s+S*s*s*S,S*S*S*s*s*s*s*S+S*s*s*b*S+S*s*",Botnet-TCP-Attempt-SPAM
W+s+,Botnet-TCP-Attempt-SPAM
0S*S+s*S*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
S*B0S+S0s*s*,Botnet-TCP-Attempt-SPAM
0S*,Botnet-UDP-DNS
Y00,Botnet-UDP-DNS
"S*S.S*S,",Botnet-TCP-Attempt-SPAM
v00,Botnet-UDP-DNS
"S+S*S*s*s*S,B,S*s*",Botnet-TCP-Attempt-SPAM
"*B*S+s+S*S+B+s+S0S+s+s*s+B+B*B*b*s+s+B+s,s,s+s+s+s,B,s+S,s,s,S.S,s,s+B,s,s+B",Botnet-TCP-Attempt-SPAM
"B,B,B,s,s,s,B,s,B,s,b,s,b,s,s,B,S.S,B,S.S.S.S,s,S.S,s,s,S.S,s,s,s,s,s,B,s,S.",Botnet-TCP-Attempt-SPAM
"B,s,r,s,B,R.S,s,b,s,s,s,s,s,S.S,S.S.S,S.r.S,S,s,S.S,B,S.S,S.s.S,B,s,s.s,s.S,",Botnet-TCP-Attempt-SPAM
0S+S*,Botnet-TCP-Attempt-SPAM
t0W+,Botnet-UDP-Attempt-DNS
t0W+,Botnet-UDP-DNS
S00,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
",S.S.s,S.S,s,s,s,s,b,S.S,s,B,S.S,S.s.S,S.S,S.s.S,S.s.s,B,s,S.T,B,S.s.S,s,S.S",Botnet-TCP-Attempt-SPAM
"+s*s*s*s*s+s+s+B+s,B+s+s*s+B+s,s,s,S,S,s,S+s+s+s,s+s,S+B+s,s,s+s,s+s+s,s+S,s",Botnet-TCP-Attempt-SPAM
"Y*Y,Y+Y.Y+Y,Y+Y.Y*Y.Y+Y,Y+h*y*y+Y,Y*Y.Y+h+Y00Y+Y,Y.Y*Y.Y,Y.Y+",Botnet-TCP-Established-HTTP-Ad
V0,Botnet-UDP-DNS
"S*W,S*",Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
"s*s*s*S,S*s*",Botnet-TCP-Attempt-SPAM
"s*s*S,S*S+S0s*b*s*S*",Botnet-TCP-Attempt-SPAM
S00S*,Botnet-TCP-Attempt-SPAM
"S*s*s*S*S*s*S+s*S+s,s,S*",Botnet-TCP-Attempt-SPAM
y0,Botnet-TCP-Established-HTTP-Ad
I*Y*,Botnet-TCP-Established-HTTP-Ad
00,Botnet-TCP-WEB-Established
y00,Botnet-TCP-Established-HTTP-Ad
z*,Botnet-TCP-Established-HTTP-Ad
"Z,Y*",Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-Established-HTTP-Ad
Y*Y.Z0H0Y.,Botnet-TCP-WEB-Established
Y*Y00Y.Z.I.Y+Z.,Botnet-TCP-Established-HTTP-Ad
00Z+,Botnet-TCP-Established-HTTP-Ad
Y0Y.,Botnet-TCP-Established-HTTP-Ad
y*Z0,Botnet-TCP-Established-HTTP-Ad
Z*z00Y*,Botnet-TCP-WEB-Established
"V,Z0H0Z.",Botnet-TCP-Established-HTTP-Ad
"Z00Z,",Botnet-TCP-WEB-Established
0y0,Botnet-TCP-Established-HTTP-Ad
e+e+E+E+F+E+E+E+v*v*v0,Botnet-TCP-Established
w*w+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"s*S+B+S*S+S*s*B*S,S*s*B*",Botnet-TCP-Attempt-SPAM
"B+s+s*s+F+s+S*B*s+F+S,W*S.W,s+F+F+W.W+s+S0S+s*s+w+s*s*",Botnet-TCP-Attempt-SPAM
"B+S,",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
W00,Botnet-UDP-DNS
s*s00s*s*B*s+,Botnet-TCP-Attempt-SPAM
",s,s,B,s,S.S,s.s,B,s,s,s.s,s.s,S.S,s.s,B,B,s.s,s,s,s,s,s,s,S.S.S,s,s,S.S,s.s",Botnet-TCP-Attempt-SPAM
"*S.S*S,S*S.S*S.S*S,S+s+s+s*s+F+W,S*s*S,S*S,w+W*W,S*s+s*S,S*B*B*B*B*S,S*S,S*S",Botnet-TCP-Attempt-SPAM
"B+s+s*s+F+S,S*s+s*s+s+s+s+w*w+W,S*w0W+S*",Botnet-TCP-Attempt-SPAM
s0s*S*S0s*,Botnet-TCP-Attempt-SPAM
000,Botnet-TCP-HTTP-Google-Net-Established
"y*z+z+y*z+h+h*z*y*y*Z0Y*y*z*Z+z+Z,Y*Z,y+I+",Botnet-TCP-Established-HTTP-Ad
Y*z*z*Y+z+z+y*y*y0Y+y*,Botnet-TCP-Established-HTTP-Ad
S0S*,Botnet-TCP-Attempt-SPAM
"S+s+s*B*w+S,W+s*s+S*W,W+s+s,w,w+S0W,s,W+S*w*S,",Botnet-TCP-Attempt-SPAM
"s*s*S,s+s+W*S.W+S,S*s+b+w*W+W*s+S,w,w+s,s,W*S,S*s*S,S*s*s*s*s*S+S*W+S*",Botnet-TCP-Attempt-SPAM
s*S+S*S0,Botnet-TCP-Attempt-SPAM
"s+s+S,S,B+S*s*S+s+S*S,S+s,S*s*s*S0S+S*s*S,s+s,S*s*",Botnet-TCP-Attempt-SPAM
"s*S+S*s*S*s*s*B*S,s,s,s+S*S,S,S+S*s*",Botnet-TCP-Attempt-SPAM
S00,Botnet-TCP-Attempt-SPAM
0S*S+s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"v+E+E+E,e,v,E,v+e+v,v+E,v,v,e+e,v,v+E,",Botnet-TCP-Attempt-SPAM
"s,B,b,s+s+s+s,s+s+b+s+s+",Botnet-TCP-Attempt-SPAM
v0,Botnet-UDP-DNS
B*F*s*,Botnet-TCP-Attempt-SPAM
"W*S,T*",Botnet-TCP-Attempt-SPAM
B*F*B*,Botnet-TCP-Attempt-SPAM
"+S0S+S,s,b,B,s,B,s,s,s,S.S,s,S,S,s,s,s,s,s,s,s,B,B,s,s,s,s.s,s,s,S.S,B,S.S,s",Botnet-TCP-Attempt-SPAM
"B,s+s,s+s+s,B,s+s,s,s+b+B+s+s,s,s,s,S*S,S*s*S,s+B+s+s+s,s+s,s,s+s+s*s*B*s+B+",Botnet-TCP-Attempt-SPAM
S0s*B*,Botnet-TCP-Attempt-SPAM
"S,s,s+s*s+S,S0S+S*B*s+S*s*S,S*",Botnet-TCP-Attempt-SPAM
S0W+,Botnet-UDP-DNS
s*s*B*s*s0S*s*s+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
W00,Botnet-UDP-Attempt-DNS
W00,Botnet-UDP-DNS
"S+S,S*s*s*B*s*S0S+",Botnet-TCP-Attempt-SPAM
"s*s*B*s*S,S*s0S+s+S*S.S,s,B,S+s,S*s*s+S,S+T*s+b+s*s+",Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
B0,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S*S.S*w*,Botnet-TCP-Attempt-SPAM
W0v*,Botnet-UDP-DNS
W00W+,Botnet-UDP-Attempt-DNS
W00W+,Botnet-UDP-DNS
I*z0W*,Botnet-UDP-DNS
I*z0Z+,Botnet-UDP-Attempt-DNS
I*z0Z+,Botnet-UDP-DNS
Z0Z+Z0Z+,Botnet-UDP-Attempt-DNS
Z0Z+Z0Z+,Botnet-UDP-DNS
"S*W+S*s*w+s+w,S+S*W,W0W*",Botnet-TCP-Attempt-SPAM
"s*W+W,W00W+",Botnet-TCP-Attempt-SPAM
u00,Botnet-UDP-DNS
