State,class
S0S*S*b*,Botnet-TCP-Attempt-SPAM
S0,Botnet-UDP-DNS
v*V00,Botnet-UDP-DNS
0S*,Botnet-TCP-Attempt-SPAM
Z00Z+,Botnet-UDP-DNS
F*z0Z+,Botnet-UDP-DNS
w*z0Z+,Botnet-UDP-DNS
Z0z*w*z0Z+,Botnet-UDP-DNS
w*,Botnet-TCP-Attempt-SPAM
v00,Botnet-UDP-DNS
",S*s+S*S,S+",Botnet-TCP-Attempt-SPAM
"*s+s*s*S,S+",Botnet-TCP-Attempt-SPAM
s00S*,Botnet-TCP-Attempt-SPAM
0s0S*,Botnet-TCP-Attempt-SPAM
S000,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
Z00W+,Botnet-UDP-DNS
r*z0W+,Botnet-UDP-DNS
w0W*,Botnet-UDP-DNS
U00,Botnet-UDP-Attempt-DNS
U00,Botnet-UDP-DNS
S+,Botnet-TCP-Attempt-SPAM
D*,Botnet-UDP-DNS
z*z0W*,Botnet-UDP-DNS
Z00W*,Botnet-UDP-DNS
Z00W*,Botnet-UDP-Attempt-DNS
Z00W*,Botnet-UDP-DNS
"0S*S,W+S,s,",Botnet-TCP-Attempt-SPAM
"Y00Y.Y,Y0Y.",Botnet-TCP-Established-HTTP-Ad
Y0H0Y.Y.Y.Y,Botnet-TCP-Established-HTTP-Ad
Y.Y.Y00Y.Y+,Botnet-TCP-Established-HTTP-Ad
".Y,Y*Y.Y.Y0",Botnet-TCP-WEB-Established
"Y,",Botnet-TCP-Established-HTTP-Ad
Y+Y.,Botnet-TCP-Established-HTTP-Ad
0U*,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
S*s*,Botnet-TCP-Attempt-SPAM
"B,",Botnet-TCP-Attempt-SPAM
S00,Botnet-TCP-Attempt-SPAM
D*w0,Botnet-UDP-DNS
u00,Botnet-UDP-DNS
"*s+s*S.S,s+",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
000S*,Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
V00,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
"V+v,v+V00",Botnet-TCP-Attempt-SPAM
0s0,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
*s*s0s*s0s*,Botnet-TCP-Attempt-SPAM
",I,z+i+s,s,",Botnet-TCP-Attempt-SPAM
"s,s,i,s,s+b",Botnet-TCP-CC-Custom-Encryption
S*,Botnet-TCP-Attempt-SPAM
s0s*s*s*s*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
+E+E+e+e+e+,Botnet-TCP-CC-HTTP-Not-Encrypted
B*,Botnet-TCP-Attempt-SPAM
V0,Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
0S*,Botnet-TCP-Attempt-SPAM
E*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
s00,Botnet-TCP-Attempt-SPAM
W00Y+,Botnet-UDP-Attempt-DNS
W00Y+,Botnet-UDP-DNS
z0Y+,Botnet-UDP-DNS
s0,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
W*W+S*,Botnet-TCP-Attempt-SPAM
"w00R,",Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
"w*w+W*w00W,",Botnet-TCP-Attempt-SPAM
W0U+,Botnet-UDP-DNS
S*S.S*S.W00,Botnet-TCP-Attempt-SPAM
R0,Botnet-UDP-DNS
Y*Y.Y+h*y*y,Botnet-TCP-Established-HTTP-Ad
r*s*s*,Botnet-TCP-Attempt-SPAM
Y0000,Botnet-TCP-Attempt-SPAM
Y0000,Botnet-TCP-CC-HTTP-Not-Encrypted
V*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
R*s000,Botnet-TCP-Attempt-SPAM
"y.y.Y*Y,Y.y",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
s00,Botnet-TCP-Attempt-SPAM
y0y00,Botnet-TCP-CC-HTTP-Not-Encrypted
000,Botnet-TCP-Attempt-SPAM
Y+y*y+,Botnet-TCP-CC-HTTP-Not-Encrypted
S000,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
y*Y*Y+,Botnet-TCP-CC-HTTP-Not-Encrypted
s00,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-CC-HTTP-Not-Encrypted
s0,Botnet-TCP-Attempt-SPAM
r*S+,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
S*W.,Botnet-TCP-Attempt-SPAM
s*s*s*s*,Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
R00S*,Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
V00,Botnet-TCP-Attempt-SPAM
"s*S,S+S00s*",Botnet-TCP-Attempt-SPAM
"W*S,S*",Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
00U*,Botnet-UDP-DNS
f*B*s+,Botnet-TCP-Attempt-SPAM
s0S+S0,Botnet-TCP-Attempt-SPAM
"0S,s,s,s+s,",Botnet-TCP-Attempt-SPAM
",s,S,b,s,s,",Botnet-TCP-Attempt-SPAM
"+Z,Z+Z,z,Z*",Botnet-TCP-Established-SPAM
"Z.z,H,z.z,z",Botnet-TCP-Established-SPAM
"+s,s,b,s+s,",Botnet-TCP-Attempt-SPAM
",s,s,s+s,s+",Botnet-TCP-Attempt-SPAM
"0S,B,s,T.S,",Botnet-TCP-Attempt-SPAM
",s,s+s,b,s,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
"+s+s+b,s,s+",Botnet-TCP-Attempt-SPAM
"B,s+s+s,S,S",Botnet-TCP-Attempt-SPAM
Y00,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
W*W+,Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
*s*s+S*B*s0,Botnet-TCP-Attempt-SPAM
0s*s0s*s*B*,Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
"W*W,S*S+s,",Botnet-TCP-Attempt-SPAM
W00V*,Botnet-UDP-DNS
B*B*s*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
.Y.Y000Y.S.,Botnet-TCP-Established-HTTP-Ad
S0,Botnet-TCP-Attempt-SPAM
S0,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
s*B*s*s*s*S,Botnet-TCP-Attempt-SPAM
v0S*,Botnet-UDP-Attempt-DNS
v0S*,Botnet-UDP-DNS
0s0,Botnet-TCP-Attempt-SPAM
"Y*Y,",Botnet-TCP-WEB-Established-SSL
"Y+Y,",Botnet-TCP-WEB-Established-SSL
s*s*S*S+S*s,Botnet-TCP-Attempt-SPAM
*S.S*s*s*S*,Botnet-TCP-Attempt-SPAM
*s+s+B+s+s+,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"*s*B*s*S+s,",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-WEB-Established-SSL
"z,I,y+h+Y*y",Botnet-TCP-Established-SSL-Microsoft
"H+y*H*Y,Y*y",Botnet-TCP-WEB-Established-SSL
*s+S*s*s*S+,Botnet-TCP-Attempt-SPAM
*s*S*S*s*B*,Botnet-TCP-Attempt-SPAM
"+s,s+B+B+s*",Botnet-TCP-Attempt-SPAM
S.S+s+s+s*b,Botnet-TCP-Attempt-SPAM
"s,s+S*s*S+s",Botnet-TCP-Attempt-SPAM
"+s*S+s*S,S*",Botnet-TCP-Attempt-SPAM
S*S+s+s*s*s,Botnet-TCP-Attempt-SPAM
+s+S*s*s*s+,Botnet-TCP-Attempt-SPAM
s*s*s*S+S*s,Botnet-TCP-Attempt-SPAM
W+s+,Botnet-TCP-Attempt-SPAM
0S*S+s*S*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
*B0S+S0s*s*,Botnet-TCP-Attempt-SPAM
0S*,Botnet-UDP-DNS
Y00,Botnet-UDP-DNS
"S*S.S*S,",Botnet-TCP-Attempt-SPAM
v00,Botnet-UDP-DNS
"*S*s*s*S,B,",Botnet-TCP-Attempt-SPAM
"+s,B,s+S,s,",Botnet-TCP-Attempt-SPAM
".S.S.S,s,S.",Botnet-TCP-Attempt-SPAM
"S,s,S.S,B,S",Botnet-TCP-Attempt-SPAM
0S+S*,Botnet-TCP-Attempt-SPAM
t0W+,Botnet-UDP-Attempt-DNS
t0W+,Botnet-UDP-DNS
S00,Botnet-UDP-DNS
V00,Botnet-UDP-DNS
".S.S.S,s,s.",Botnet-TCP-Attempt-SPAM
"S,T*s+S,S*S",Botnet-TCP-Attempt-SPAM
",Y+Y.Y+Y,Y+",Botnet-TCP-Established-HTTP-Ad
V0,Botnet-UDP-DNS
"S*W,S*",Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
"s*s*s*S,S*s",Botnet-TCP-Attempt-SPAM
",S*S+S0s*b*",Botnet-TCP-Attempt-SPAM
S00S*,Botnet-TCP-Attempt-SPAM
"*S+s*S+s,s,",Botnet-TCP-Attempt-SPAM
y0,Botnet-TCP-Established-HTTP-Ad
I*Y*,Botnet-TCP-Established-HTTP-Ad
00,Botnet-TCP-WEB-Established
y00,Botnet-TCP-Established-HTTP-Ad
z*,Botnet-TCP-Established-HTTP-Ad
"Z,Y*",Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-Established-HTTP-Ad
Y*Y.Z0H0Y.,Botnet-TCP-WEB-Established
0Y.Z.I.Y+Z.,Botnet-TCP-Established-HTTP-Ad
00Z+,Botnet-TCP-Established-HTTP-Ad
Y0Y.,Botnet-TCP-Established-HTTP-Ad
y*Z0,Botnet-TCP-Established-HTTP-Ad
Z*z00Y*,Botnet-TCP-WEB-Established
"V,Z0H0Z.",Botnet-TCP-Established-HTTP-Ad
"Z00Z,",Botnet-TCP-WEB-Established
0y0,Botnet-TCP-Established-HTTP-Ad
+E+E+v*v*v0,Botnet-TCP-Established
w*w+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"*S+S*s*B*S,",Botnet-TCP-Attempt-SPAM
"W,s+F+F+W.W",Botnet-TCP-Attempt-SPAM
"B+S,",Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
W00,Botnet-UDP-DNS
s00s*s*B*s+,Botnet-TCP-Attempt-SPAM
",S.S,s.s,B,",Botnet-TCP-Attempt-SPAM
".S*S.S*S,S+",Botnet-TCP-Attempt-SPAM
"*s+F+S,S*s+",Botnet-TCP-Attempt-SPAM
s0s*S*S0s*,Botnet-TCP-Attempt-SPAM
000,Botnet-TCP-HTTP-Google-Net-Established
*z*y*y*Z0Y*,Botnet-TCP-Established-HTTP-Ad
Y+z+z+y*y*y,Botnet-TCP-Established-HTTP-Ad
S0S*,Botnet-TCP-Attempt-SPAM
"+s*B*w+S,W+",Botnet-TCP-Attempt-SPAM
"s*S,s+s+W*S",Botnet-TCP-Attempt-SPAM
s*S+S*S0,Botnet-TCP-Attempt-SPAM
"S,S,B+S*s*S",Botnet-TCP-Attempt-SPAM
"*S*s*s*B*S,",Botnet-TCP-Attempt-SPAM
S00,Botnet-TCP-Attempt-SPAM
0S*S+s*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"v+E+E+E,e,v",Botnet-TCP-Attempt-SPAM
"s+s+s,s+s+b",Botnet-TCP-Attempt-SPAM
v0,Botnet-UDP-DNS
B*F*s*,Botnet-TCP-Attempt-SPAM
"W*S,T*",Botnet-TCP-Attempt-SPAM
B*F*B*,Botnet-TCP-Attempt-SPAM
",s,s,s,B,s,",Botnet-TCP-Attempt-SPAM
",s,s,s,s,B,",Botnet-TCP-Attempt-SPAM
S0s*B*,Botnet-TCP-Attempt-SPAM
"*s+S*s*S,S*",Botnet-TCP-Attempt-SPAM
S0W+,Botnet-UDP-DNS
s*B*s*s0S*s,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
W00,Botnet-UDP-Attempt-DNS
W00,Botnet-UDP-DNS
*s*s*B*s*S0,Botnet-TCP-Attempt-SPAM
+T*s+b+s*s+,Botnet-TCP-Attempt-SPAM
0s*,Botnet-TCP-Attempt-SPAM
B0,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S*S.S*w*,Botnet-TCP-Attempt-SPAM
W0v*,Botnet-UDP-DNS
W00W+,Botnet-UDP-Attempt-DNS
W00W+,Botnet-UDP-DNS
I*z0W*,Botnet-UDP-DNS
I*z0Z+,Botnet-UDP-Attempt-DNS
I*z0Z+,Botnet-UDP-DNS
Z0Z+Z0Z+,Botnet-UDP-Attempt-DNS
Z0Z+Z0Z+,Botnet-UDP-DNS
"*s*w+s+w,S+",Botnet-TCP-Attempt-SPAM
"s*W+W,W00W+",Botnet-TCP-Attempt-SPAM
u00,Botnet-UDP-DNS
*Y0Y*y0Y+Y.,Botnet-TCP-Established-HTTP-Ad
y*y*y*Y0y0Y,Botnet-TCP-WEB-Established
"S,S+s*s*s+b",Botnet-TCP-Attempt-SPAM
s+s+B+s+s+S,Botnet-TCP-Attempt-SPAM
S*S.S*S.,Botnet-TCP-Attempt-SPAM
"W*S,S*",Botnet-TCP-Attempt-SPAM
r0U*,Botnet-UDP-DNS
s*,Botnet-UDP-Attempt-DNS
w0Z+,Botnet-UDP-DNS
S+W.S*s*S.W,Botnet-TCP-Attempt-SPAM
W00,Botnet-UDP-DNS
W00Z+,Botnet-UDP-Attempt-DNS
W00Z+,Botnet-UDP-DNS
W00W*,Botnet-UDP-Attempt-DNS
W00W*,Botnet-UDP-DNS
W00Z*,Botnet-UDP-DNS
w*w+,Botnet-TCP-Attempt-SPAM
"y0R,",Botnet-UDP-DNS
w00Z+,Botnet-UDP-Attempt-DNS
w00Z+,Botnet-UDP-DNS
w*S+,Botnet-TCP-Attempt-SPAM
V00,Botnet-UDP-DNS
i0z*z0,Botnet-TCP-Established-Custom-Encryption
i0z*z0,Botnet-TCP-Established-Custom-Encryption
S*S.S*S.,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
"W*S,S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"W00W,",Botnet-UDP-Attempt-DNS
b*B*B*B*,Botnet-TCP-Attempt-SPAM
S0S+S*,Botnet-TCP-Attempt-SPAM
s*b*,Botnet-TCP-Attempt-SPAM
S*W.S*,Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
0V*,Botnet-UDP-DNS
W00,Botnet-UDP-DNS
z*z0Z+,Botnet-UDP-DNS
s*V0,Botnet-TCP-Attempt-SPAM
s00S*,Botnet-TCP-Attempt-SPAM
V00,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
w*W0W*,Botnet-UDP-DNS
S*S.S*S.,Botnet-TCP-Attempt-SPAM
"S*S.S*T,",Botnet-TCP-Attempt-SPAM
S*W.,Botnet-TCP-Attempt-SPAM
"Z0Z,S0",Botnet-UDP-Attempt-DNS
W0v*Z0Z+,Botnet-UDP-Attempt-DNS
W0v*Z0Z+,Botnet-UDP-DNS
Z0Z.Z0Z*,Botnet-UDP-Attempt-DNS
Z0Z.Z0Z*,Botnet-UDP-DNS
B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
0V*,Botnet-TCP-Attempt-SPAM
s0B0,Botnet-TCP-Attempt-SPAM
S0,Botnet-UDP-DNS
"s,",Botnet-TCP-Attempt-SPAM
w0,Botnet-UDP-Attempt-DNS
r0,Botnet-UDP-DNS
"w*z0W,",Botnet-UDP-DNS
"W00W,",Botnet-UDP-DNS
0U*,Botnet-UDP-DNS
r0,Botnet-UDP-DNS
w00,Botnet-UDP-DNS
s*,Botnet-TCP-Attempt-SPAM
I*w0W*,Botnet-UDP-DNS
"*S.S*w*S.S,",Botnet-TCP-Attempt-SPAM
s*w+s*S00S*,Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
W*S.S*W00,Botnet-TCP-Attempt-SPAM
u00,Botnet-UDP-DNS
w*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
W0z*r00,Botnet-UDP-DNS
B0,Botnet-TCP-Attempt-SPAM
Z00W*,Botnet-UDP-Attempt-DNS
Z00W*,Botnet-UDP-DNS
u*,Botnet-UDP-DNS
S*S.S*,Botnet-TCP-Attempt-SPAM
Z00Z*,Botnet-UDP-DNS
w*z0Z*,Botnet-UDP-DNS
0U*,Botnet-UDP-DNS
U0,Botnet-UDP-DNS
S00,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
u0,Botnet-UDP-DNS
W*W+,Botnet-TCP-Attempt-SPAM
"W+S,S+",Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
S*S+,Botnet-TCP-Attempt-SPAM
Z00U*,Botnet-UDP-DNS
U00Z+,Botnet-UDP-DNS
s0,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
S*r*,Botnet-TCP-Attempt-SPAM
0S*,Botnet-TCP-Attempt-SPAM
U00W*,Botnet-UDP-DNS
I*w0W+,Botnet-UDP-Attempt-DNS
I*w0W+,Botnet-UDP-DNS
W0Z.Z0R+,Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
b+,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
u*r0W+,Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
w0,Botnet-UDP-DNS
S*W+S*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
U00,Botnet-UDP-DNS
W*S+S*,Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
R*,Botnet-UDP-DNS
"S*S,S*S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
v0,Botnet-UDP-DNS
Z00,Botnet-UDP-DNS
e*w0W+,Botnet-UDP-DNS
z0,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
"S*S,S*S.",Botnet-TCP-Attempt-SPAM
"B,",Botnet-TCP-Attempt-SPAM
R0,Botnet-UDP-Attempt-DNS
"s,S0W,",Botnet-TCP-Attempt-SPAM
z0W+,Botnet-UDP-Attempt-DNS
z0W+,Botnet-UDP-DNS
w*s+s*,Botnet-TCP-Attempt-SPAM
w*w+,Botnet-TCP-Attempt-SPAM
R0V+,Botnet-UDP-DNS
"S*S,S*",Botnet-TCP-Attempt-SPAM
w*,Botnet-TCP-Attempt-SPAM
v*w0V*,Botnet-UDP-DNS
S*s+s*,Botnet-TCP-Attempt-SPAM
V00V*,Botnet-UDP-DNS
R00,Botnet-UDP-DNS
w0,Botnet-UDP-DNS
000,Botnet-TCP-Attempt-SPAM
000,Botnet-TCP-Established
w*w0Z+,Botnet-UDP-Attempt-DNS
w*w0Z+,Botnet-UDP-DNS
R0,Botnet-UDP-DNS
S00W*s+s*,Botnet-TCP-Attempt-SPAM
u0,Botnet-UDP-Attempt-DNS
u0,Botnet-UDP-DNS
w*s+s*,Botnet-TCP-Attempt-SPAM
Z00,Botnet-UDP-Attempt-DNS
u*z0W*,Botnet-UDP-Attempt-DNS
u*z0W*,Botnet-UDP-DNS
Z00,Botnet-UDP-Attempt-DNS
"S*S,",Botnet-TCP-Attempt-SPAM
b+,Botnet-TCP-Attempt-SPAM
W0W+Z0,Botnet-UDP-Attempt-DNS
W0W+Z0,Botnet-UDP-DNS
S*S.S*W00,Botnet-TCP-Attempt-SPAM
S*W.S*W00,Botnet-TCP-Attempt-SPAM
"w*s+s*W+w,s",Botnet-TCP-Attempt-SPAM
U00U*,Botnet-UDP-Attempt-DNS
U00U*,Botnet-UDP-DNS
Z0Z+Z0Z*,Botnet-UDP-Attempt-DNS
Z0Z+Z0Z*,Botnet-UDP-DNS
r*w0,Botnet-UDP-DNS
W*S.,Botnet-TCP-Attempt-SPAM
S*W+S*,Botnet-TCP-Attempt-SPAM
S*S.T*S.,Botnet-TCP-Attempt-SPAM
S*S.S*,Botnet-TCP-Attempt-SPAM
"B*w*S,s+w,",Botnet-TCP-Attempt-SPAM
F*w0W+,Botnet-UDP-DNS
W0w0U*,Botnet-UDP-DNS
"S*S,S*S.",Botnet-TCP-Attempt-SPAM
V+,Botnet-UDP-DNS
"S*W,S*",Botnet-TCP-Attempt-SPAM
"W00W,",Botnet-UDP-Attempt-DNS
W0,Botnet-UDP-DNS
"S*S,S*",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
s0,Botnet-TCP-Attempt-SPAM
F*s*,Botnet-TCP-Attempt-SPAM
W00Z*,Botnet-UDP-DNS
W*S.S*,Botnet-TCP-Attempt-SPAM
w*z0W+,Botnet-UDP-DNS
S*,Botnet-TCP-Attempt-SPAM
s00,Botnet-TCP-Attempt-SPAM
z00,Botnet-UDP-DNS
U00,Botnet-UDP-DNS
"S*S,S*s+f+",Botnet-TCP-Attempt-SPAM
u0U*,Botnet-UDP-DNS
U00,Botnet-UDP-Attempt-DNS
U00,Botnet-UDP-DNS
a*v00,Botnet-UDP-Attempt-DNS
a*v00,Botnet-UDP-DNS
b*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S*s+s*,Botnet-TCP-Attempt-SPAM
E*v*,Botnet-TCP-Attempt-SPAM
R00W+,Botnet-UDP-DNS
w*r0W+,Botnet-UDP-DNS
W00,Botnet-UDP-DNS
w0R*,Botnet-UDP-DNS
"S*S,S*",Botnet-TCP-Attempt-SPAM
u*,Botnet-UDP-DNS
s*s*s*s*s*w,Botnet-TCP-Attempt-SPAM
w0Z*,Botnet-UDP-Attempt-DNS
w0Z*,Botnet-UDP-DNS
S*S.S*S.,Botnet-TCP-Attempt-SPAM
W*s*,Botnet-TCP-Attempt-SPAM
Z00R*,Botnet-UDP-Attempt-DNS
Z00R*,Botnet-UDP-DNS
0Y*,Botnet-UDP-DNS
0Y*,Botnet-UDP-DNS
U0,Botnet-UDP-DNS
s00s*,Botnet-TCP-Attempt-SPAM
u00,Botnet-UDP-DNS
S*S.S*S.,Botnet-TCP-Attempt-SPAM
w*,Botnet-UDP-DNS
s*w+,Botnet-TCP-Attempt-SPAM
0S*,Botnet-TCP-Attempt-SPAM
v+,Botnet-TCP-Attempt-SPAM
S*W+S*,Botnet-TCP-Attempt-SPAM
Z0v*W0W*,Botnet-UDP-Attempt-DNS
Z0v*W0W*,Botnet-UDP-DNS
z0,Botnet-UDP-DNS
W00S*B*s+,Botnet-TCP-Attempt-SPAM
W*S.W00W*,Botnet-TCP-Attempt-SPAM
V00Z+,Botnet-UDP-Attempt-DNS
V00Z+,Botnet-UDP-DNS
"U00W,",Botnet-UDP-DNS
s+,Botnet-TCP-Attempt-SPAM
W*S.S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
Z00W+,Botnet-UDP-DNS
s*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
W0,Botnet-UDP-DNS
w0,Botnet-UDP-DNS
B+,Botnet-TCP-Attempt-SPAM
S*w+s*,Botnet-TCP-Attempt-SPAM
D*u0,Botnet-UDP-DNS
s0s0,Botnet-TCP-Attempt-SPAM
W00R*,Botnet-UDP-DNS
y*Y.R*a+Z*Z,Botnet-TCP-Established-HTTP-Ad
v*w0,Botnet-UDP-DNS
i*,Botnet-UDP-DNS
Z00,Botnet-UDP-DNS
"S.S*s+S*S,B",Botnet-TCP-Attempt-SPAM
s*B*b*s+s*B,Botnet-TCP-Attempt-SPAM
s*F*B*,Botnet-TCP-Attempt-SPAM
i0,Botnet-TCP-Established
Y0,Botnet-TCP-Established-HTTP-Binary-Download
"y,H,y,Y.Y00",Botnet-TCP-WEB-Established
S*S.T*,Botnet-TCP-Attempt-SPAM
Z*H*z*,Botnet-TCP-WEB-Established
U00,Botnet-UDP-DNS
V00,Botnet-TCP-Attempt-SPAM
w*w+,Botnet-TCP-Attempt-SPAM
b*F*s*,Botnet-TCP-Attempt-SPAM
"Z0Z+Z0Z,",Botnet-UDP-DNS
W00R+,Botnet-UDP-DNS
W00W+,Botnet-UDP-DNS
W00Z+,Botnet-UDP-DNS
i0i0i0,Botnet-UDP-Established
s*,Botnet-TCP-Attempt-SPAM
00,Botnet-TCP-Attempt-SPAM
V*V0,Botnet-TCP-Attempt-SPAM
w*,Botnet-TCP-Attempt-SPAM
v0,Botnet-UDP-DNS
v00,Botnet-UDP-DNS
v00,Botnet-UDP-DNS
".Z,Z*I*z+z*",Botnet-TCP-Established-HTTP-Ad
0s*b*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"S*S+S,s,S+B",Botnet-TCP-Attempt-SPAM
"*s+s,S*B*S+",Botnet-TCP-Attempt-SPAM
"s,s,S.s.S,s",Botnet-TCP-Attempt-SPAM
"s,B+S*S0s*S",Botnet-TCP-Attempt-SPAM
",s,s,s,s,s,",Botnet-TCP-Attempt-SPAM
s*s00,Botnet-TCP-Attempt-SPAM
"Z.Z.z.z.Z,",Normal-Stribrek
"U,d,U.R.U.U",Normal-Stribrek
Y*Y+,Normal-Stribrek
I.Z.y.Y.Y.Y,Normal-Stribrek
Y.Y.Y.,Normal-Stribrek
.Y.h.Y.Y.y.,Normal-Stribrek
"h,h,y,h,y,h",Normal-Stribrek
",h,y,y,y+Y*",Normal-Stribrek
Y+,Normal-Stribrek
".Y.Y.Y.Y.Z,",Normal-Stribrek
"H.Z.Z.Z,Z.z",Normal-Stribrek
".z.Z.Z.W.Z,",Normal-Stribrek
Z00Z.z.W*W.,Normal-Stribrek
W.F.f.f.W*W,Normal-Stribrek
00W.Z*Z.Z.Z,Normal-Stribrek
I0Z.z.Z0,Normal-Stribrek
W.F.W.W.F.W,Normal-Stribrek
W.W.Z0W.,Normal-Stribrek
"W.W,W.Z*z*W",Normal-Stribrek
W.F.W0W.Z0z,Normal-Stribrek
Z.Z.Z.Z.,Normal-Stribrek
",h,h,h,h,h,",Normal-Stribrek
",h,h,h,h,h,",Normal-Stribrek
Y0000W.,Normal-Stribrek
y.h.Y000W.,Normal-Stribrek
F.F.,Normal-Stribrek
z.,Normal-Stribrek
z*W.X0W.,Normal-Stribrek
"Z,Z.z.w.Z*X",Normal-Stribrek
F.W+W.Z0I0z,Normal-Stribrek
0Y.w.H.X.F.,Normal-Stribrek
"Z,Z0i0i0i0",Normal-Stribrek
"Y,",Normal-Stribrek
Z.z.Z.Z.,Normal-Stribrek
Y.Y.Y.y.,Normal-Stribrek
Z.Z.z.w.Z.Z,Normal-Stribrek
z.Z.Z.Z.z.Z,Normal-Stribrek
